steps,periods,consumers,demand
1923,0,4,1.1492740544541118
1923,0,5,1.1492740544541118
1923,0,6,4.747876338484738
1923,0,7,7.668472491406691
1923,0,8,13.371672511168025
1923,0,9,13.371672511168025
1923,0,10,7.668472491406691
1923,0,11,1.1492740544541118
1923,0,12,4.747876338484738
1923,0,13,13.371672511168025
1923,0,14,1.1492740544541118
1923,0,15,4.747876338484738
1924,0,0,10.568315030173924
1924,0,1,1.667016326510172
1924,0,2,6.948608718554915
1924,0,3,6.948608718554915
1924,0,4,1.667016326510172
1924,0,5,1.667016326510172
1924,0,6,6.948608718554915
1924,0,7,10.568315030173924
1924,0,8,16.584768575744807
1924,0,9,16.584768575744807
1924,0,10,10.568315030173924
1924,0,11,1.667016326510172
1924,0,12,6.948608718554915
1924,0,13,16.584768575744807
1924,0,14,1.667016326510172
1924,0,15,6.948608718554915
1925,0,0,12.372661498740209
1925,0,1,3.043869401648266
1925,0,2,10.555364563669933
1925,0,3,10.555364563669933
1925,0,4,3.043869401648266
1925,0,5,3.043869401648266
1925,0,6,10.555364563669933
1925,0,7,12.372661498740209
1925,0,8,20.70661908282816
1925,0,9,20.70661908282816
1925,0,10,12.372661498740209
1925,0,11,3.043869401648266
1925,0,12,10.555364563669933
1925,0,13,20.70661908282816
1925,0,14,3.043869401648266
1925,0,15,10.555364563669933
1926,0,0,16.561322943626212
1926,0,1,3.8517749250764046
1926,0,2,12.246668152057197
1926,0,3,12.246668152057197
1926,0,4,3.8517749250764046
1926,0,5,3.8517749250764046
1926,0,6,12.246668152057197
1926,0,7,16.561322943626212
1926,0,8,21.290818367296655
1926,0,9,21.290818367296655
1926,0,10,16.561322943626212
1926,0,11,3.8517749250764046
1926,0,12,12.246668152057197
1926,0,13,21.290818367296655
1926,0,14,3.8517749250764046
1926,0,15,12.246668152057197
1927,0,0,14.628094584448055
1927,0,1,3.908669680247401
1927,0,2,11.37045063036259
1927,0,3,11.37045063036259
1927,0,4,3.908669680247401
1927,0,5,3.908669680247401
1927,0,6,11.37045063036259
1927,0,7,14.628094584448055
1927,0,8,19.60313154549876
1927,0,9,19.60313154549876
1927,0,10,14.628094584448055
1927,0,11,3.908669680247401
1927,0,12,11.37045063036259
1927,0,13,19.60313154549876
1927,0,14,3.908669680247401
1927,0,15,11.37045063036259
1928,0,0,12.823748115881777
1928,0,1,3.305585275434846
1928,0,2,10.718381777008464
1928,0,3,10.718381777008464
1928,0,4,3.305585275434846
1928,0,5,3.305585275434846
1928,0,6,10.718381777008464
1928,0,7,12.823748115881777
1928,0,8,18.077722302719877
1928,0,9,18.077722302719877
1928,0,10,12.823748115881777
1928,0,11,3.305585275434846
1928,0,12,10.718381777008464
1928,0,13,18.077722302719877
1928,0,14,3.305585275434846
1928,0,15,10.718381777008464
1929,0,0,11.255685113437274
1929,0,1,3.0154220240627683
1929,0,2,10.045935771987017
1929,0,3,10.045935771987017
1929,0,4,3.0154220240627683
1929,0,5,3.0154220240627683
1929,0,6,10.045935771987017
1929,0,7,11.255685113437274
1929,0,8,16.325124449314362
1929,0,9,16.325124449314362
1929,0,10,11.255685113437274
1929,0,11,3.0154220240627683
1929,0,12,10.045935771987017
1929,0,13,16.325124449314362
1929,0,14,3.0154220240627683
1929,0,15,10.045935771987017
1930,0,0,10.546834715071947
1930,0,1,2.7480166747590897
1930,0,2,9.536506980304107
1930,0,3,9.536506980304107
1930,0,4,2.7480166747590897
1930,0,5,2.7480166747590897
1930,0,6,9.536506980304107
1930,0,7,10.546834715071947
1930,0,8,14.99444830135832
1930,0,9,14.99444830135832
1930,0,10,10.546834715071947
1930,0,11,2.7480166747590897
1930,0,12,9.536506980304107
1930,0,13,14.99444830135832
1930,0,14,2.7480166747590897
1930,0,15,9.536506980304107
1931,0,0,9.816504001604645
1931,0,1,2.4919902764896085
1931,0,2,9.00670103695388
1931,0,3,9.00670103695388
1931,0,4,2.4919902764896085
1931,0,5,2.4919902764896085
1931,0,6,9.00670103695388
1931,0,7,9.816504001604645
1931,0,8,13.793594216617501
1931,0,9,13.793594216617501
1931,0,10,9.816504001604645
1931,0,11,2.4919902764896085
1931,0,12,9.00670103695388
1931,0,13,13.793594216617501
1931,0,14,2.4919902764896085
1931,0,15,9.00670103695388
1932,0,0,9.06469297303536
1932,0,1,2.3554428640792193
1932,0,2,8.782552368613398
1932,0,3,8.782552368613398
1932,0,4,2.3554428640792193
1932,0,5,2.3554428640792193
1932,0,6,8.782552368613398
1932,0,7,9.06469297303536
1932,0,8,13.047117353129963
1932,0,9,13.047117353129963
1932,0,10,9.06469297303536
1932,0,11,2.3554428640792193
1932,0,12,8.782552368613398
1932,0,13,13.047117353129963
1932,0,14,2.3554428640792193
1932,0,15,8.782552368613398
1933,0,0,8.656566986097749
1933,0,1,2.2985481089082236
1933,0,2,8.517649396938284
1933,0,3,8.517649396938284
1933,0,4,2.2985481089082236
1933,0,5,2.2985481089082236
1933,0,6,8.517649396938284
1933,0,7,8.656566986097749
1933,0,8,12.203273942231013
1933,0,9,12.203273942231013
1933,0,10,8.656566986097749
1933,0,11,2.2985481089082236
1933,0,12,8.517649396938284
1933,0,13,12.203273942231013
1933,0,14,2.2985481089082236
1933,0,15,8.517649396938284
1934,0,0,7.947716587732423
1934,0,1,2.2701007313227253
1934,0,2,8.211992121928537
1934,0,3,8.211992121928537
1934,0,4,2.2701007313227253
1934,0,5,2.2701007313227253
1934,0,6,8.211992121928537
1934,0,7,7.947716587732423
1934,0,8,11.943629815800564
1934,0,9,11.943629815800564
1934,0,10,7.947716587732423
1934,0,11,2.2701007313227253
1934,0,12,8.211992121928537
1934,0,13,11.943629815800564
1934,0,14,2.2701007313227253
1934,0,15,8.211992121928537
1935,0,0,7.990677217936382
1935,0,1,2.3440639130450203
1935,0,2,8.25274642526317
1935,0,3,8.25274642526317
1935,0,4,2.3440639130450203
1935,0,5,2.3440639130450203
1935,0,6,8.25274642526317
1935,0,7,7.990677217936382
1935,0,8,11.651530173566313
1935,0,9,11.651530173566313
1935,0,10,7.990677217936382
1935,0,11,2.3440639130450203
1935,0,12,8.25274642526317
1935,0,13,11.651530173566313
1935,0,14,2.3440639130450203
1935,0,15,8.25274642526317
1936,0,0,7.410708710182937
1936,0,1,2.4976797520067087
1936,0,2,8.436140790269018
1936,0,3,8.436140790269018
1936,0,4,2.4976797520067087
1936,0,5,2.4976797520067087
1936,0,6,8.436140790269018
1936,0,7,7.410708710182937
1936,0,8,11.651530173566313
1936,0,9,11.651530173566313
1936,0,10,7.410708710182937
1936,0,11,2.4976797520067087
1936,0,12,8.436140790269018
1936,0,13,11.651530173566313
1936,0,14,2.4976797520067087
1936,0,15,8.436140790269018
1937,0,0,7.8403150122225265
1937,0,1,2.6854324440709942
1937,0,2,8.864060975282662
1937,0,3,8.864060975282662
1937,0,4,2.6854324440709942
1937,0,5,2.6854324440709942
1937,0,6,8.864060975282662
1937,0,7,7.8403150122225265
1937,0,8,11.91117429999676
1937,0,9,11.91117429999676
1937,0,10,7.8403150122225265
1937,0,11,2.6854324440709942
1937,0,12,8.864060975282662
1937,0,13,11.91117429999676
1937,0,14,2.6854324440709942
1937,0,15,8.864060975282662
1938,0,0,7.62551186120273
1938,0,1,2.895943038203678
1938,0,2,9.536506980304107
1938,0,3,9.536506980304107
1938,0,4,2.895943038203678
1938,0,5,2.895943038203678
1938,0,6,9.536506980304107
1938,0,7,7.62551186120273
1938,0,8,12.819928742503325
1938,0,9,12.819928742503325
1938,0,10,7.62551186120273
1938,0,11,2.895943038203678
1938,0,12,9.536506980304107
1938,0,13,12.819928742503325
1938,0,14,2.895943038203678
1938,0,15,9.536506980304107
1939,0,0,7.410708710182937
1939,0,1,3.117832583370561
1939,0,2,10.290461591994816
1939,0,3,10.290461591994816
1939,0,4,3.117832583370561
1939,0,5,3.117832583370561
1939,0,6,10.290461591994816
1939,0,7,7.410708710182937
1939,0,8,12.657651163484294
1939,0,9,12.657651163484294
1939,0,10,7.410708710182937
1939,0,11,3.117832583370561
1939,0,12,10.290461591994816
1939,0,13,12.657651163484294
1939,0,14,3.117832583370561
1939,0,15,10.290461591994816
1940,0,0,7.067023668551263
1940,0,1,3.032490450614067
1940,0,2,10.555364563669933
1940,0,3,10.555364563669933
1940,0,4,3.032490450614067
1940,0,5,3.032490450614067
1940,0,6,10.555364563669933
1940,0,7,7.067023668551263
1940,0,8,12.495373584465263
1940,0,9,12.495373584465263
1940,0,10,7.067023668551263
1940,0,11,3.032490450614067
1940,0,12,10.555364563669933
1940,0,13,12.495373584465263
1940,0,14,3.032490450614067
1940,0,15,10.555364563669933
1941,0,0,6.7448189420215705
1941,0,1,2.7081903461393924
1941,0,2,10.127444378656284
1941,0,3,10.127444378656284
1941,0,4,2.7081903461393924
1941,0,5,2.7081903461393924
1941,0,6,10.127444378656284
1941,0,7,6.7448189420215705
1941,0,8,10.937508825882581
1941,0,9,10.937508825882581
1941,0,10,6.7448189420215705
1941,0,11,2.7081903461393924
1941,0,12,10.127444378656284
1941,0,13,10.937508825882581
1941,0,14,2.7081903461393924
1941,0,15,10.127444378656284
1942,0,0,6.035968543656248
1942,0,1,1.849079543057358
1942,0,2,8.354632183599753
1942,0,3,8.354632183599753
1942,0,4,1.849079543057358
1942,0,5,1.849079543057358
1942,0,6,8.354632183599753
1942,0,7,6.035968543656248
1942,0,8,8.665622719616172
1942,0,9,8.665622719616172
1942,0,10,6.035968543656248
1942,0,11,1.849079543057358
1942,0,12,8.354632183599753
1942,0,13,8.665622719616172
1942,0,14,1.849079543057358
1942,0,15,8.354632183599753
1943,0,0,5.520440981208738
1943,0,1,0.9956582154924235
1943,0,2,5.787111073517878
1943,0,3,5.787111073517878
1943,0,4,0.9956582154924235
1943,0,5,0.9956582154924235
1943,0,6,5.787111073517878
1943,0,7,5.520440981208738
1943,0,8,8.730533751223783
1943,0,9,8.730533751223783
1943,0,10,5.520440981208738
1943,0,11,0.9956582154924235
1943,0,12,5.787111073517878
1943,0,13,8.730533751223783
1943,0,14,0.9956582154924235
1943,0,15,5.787111073517878
1944,0,0,4.793619305072532
1944,0,1,0.666429077610128
1944,0,2,3.7794722542391943
1944,0,3,3.7794722542391943
1944,0,4,0.666429077610128
1944,0,5,0.666429077610128
1944,0,6,3.7794722542391943
1944,0,7,4.793619305072532
1944,0,8,8.017597502429384
1944,0,9,8.017597502429384
1944,0,10,4.793619305072532
1944,0,11,0.666429077610128
1944,0,12,3.7794722542391943
1944,0,13,8.017597502429384
1944,0,14,0.666429077610128
1944,0,15,3.7794722542391943
1945,0,0,5.544858151389869
1945,0,1,0.7425924007655711
1945,0,2,3.7264889983386453
1945,0,3,3.7264889983386453
1945,0,4,0.7425924007655711
1945,0,5,0.7425924007655711
1945,0,6,3.7264889983386453
1945,0,7,5.544858151389869
1945,0,8,8.586413541453089
1945,0,9,8.586413541453089
1945,0,10,5.544858151389869
1945,0,11,0.7425924007655711
1945,0,12,3.7264889983386453
1945,0,13,8.586413541453089
1945,0,14,0.7425924007655711
1945,0,15,3.7264889983386453
1946,0,0,5.6879512649741235
1946,0,1,0.8092353085265841
1946,0,2,3.638183571837729
1946,0,3,3.638183571837729
1946,0,4,0.8092353085265841
1946,0,5,0.8092353085265841
1946,0,6,3.638183571837729
1946,0,7,5.6879512649741235
1946,0,8,9.317748448769285
1946,0,9,9.317748448769285
1946,0,10,5.6879512649741235
1946,0,11,0.8092353085265841
1946,0,12,3.638183571837729
1946,0,13,9.317748448769285
1946,0,14,0.8092353085265841
1946,0,15,3.638183571837729
1947,0,0,6.385530193697366
1947,0,1,0.9615619548374705
1947,0,2,4.115032874942674
1947,0,3,4.115032874942674
1947,0,4,0.9615619548374705
1947,0,5,0.9615619548374705
1947,0,6,4.115032874942674
1947,0,7,6.385530193697366
1947,0,8,11.15962895608414
1947,0,9,11.15962895608414
1947,0,10,6.385530193697366
1947,0,11,0.9615619548374705
1947,0,12,4.115032874942674
1947,0,13,11.15962895608414
1947,0,14,0.9615619548374705
1947,0,15,4.115032874942674
1948,0,0,8.800226485431665
1948,0,1,1.3947408552840537
1948,0,2,6.022430087362455
1948,0,3,6.022430087362455
1948,0,4,1.3947408552840537
1948,0,5,1.3947408552840537
1948,0,6,6.022430087362455
1948,0,7,8.800226485431665
1948,0,8,13.841190282910183
1948,0,9,13.841190282910183
1948,0,10,8.800226485431665
1948,0,11,1.3947408552840537
1948,0,12,6.022430087362455
1948,0,13,13.841190282910183
1948,0,14,1.3947408552840537
1948,0,15,6.022430087362455
1949,0,0,10.302704178066337
1949,0,1,2.546711118010132
1949,0,2,9.148442185494874
1949,0,3,9.148442185494874
1949,0,4,2.546711118010132
1949,0,5,2.546711118010132
1949,0,6,9.148442185494874
1949,0,7,10.302704178066337
1949,0,8,17.281172995101166
1949,0,9,17.281172995101166
1949,0,10,10.302704178066337
1949,0,11,2.546711118010132
1949,0,12,9.148442185494874
1949,0,13,17.281172995101166
1949,0,14,2.546711118010132
1949,0,15,9.148442185494874
1950,0,0,13.790598821682545
1950,0,1,3.2226606110146903
1950,0,2,10.614312265410074
1950,0,3,10.614312265410074
1950,0,4,3.2226606110146903
1950,0,5,3.2226606110146903
1950,0,6,10.614312265410074
1950,0,7,13.790598821682545
1950,0,8,17.768729599978634
1950,0,9,17.768729599978634
1950,0,10,13.790598821682545
1950,0,11,3.2226606110146903
1950,0,12,10.614312265410074
1950,0,13,17.768729599978634
1950,0,14,3.2226606110146903
1950,0,15,10.614312265410074
1951,0,0,12.180801293859677
1951,0,1,3.2702626879868424
1951,0,2,9.8548855975022
1951,0,3,9.8548855975022
1951,0,4,3.2702626879868424
1951,0,5,3.2702626879868424
1951,0,6,9.8548855975022
1951,0,7,12.180801293859677
1951,0,8,16.360232741443742
1951,0,9,16.360232741443742
1951,0,10,12.180801293859677
1951,0,11,3.2702626879868424
1951,0,12,9.8548855975022
1951,0,13,16.360232741443742
1951,0,14,3.2702626879868424
1951,0,15,9.8548855975022
1952,0,0,10.67832360122501
1952,0,1,2.7656806720820315
1952,0,2,9.289730867896338
1952,0,3,9.289730867896338
1952,0,4,2.7656806720820315
1952,0,5,2.7656806720820315
1952,0,6,9.289730867896338
1952,0,7,10.67832360122501
1952,0,8,15.08716827315259
1952,0,9,15.08716827315259
1952,0,10,10.67832360122501
1952,0,11,2.7656806720820315
1952,0,12,9.289730867896338
1952,0,13,15.08716827315259
1952,0,14,2.7656806720820315
1952,0,15,9.289730867896338
1953,0,0,9.372598939768684
1953,0,1,2.5229100795240558
1953,0,2,8.706915052990293
1953,0,3,8.706915052990293
1953,0,4,2.5229100795240558
1953,0,5,2.5229100795240558
1953,0,6,8.706915052990293
1953,0,7,9.372598939768684
1953,0,8,13.6244984585202
1953,0,9,13.6244984585202
1953,0,10,9.372598939768684
1953,0,11,2.5229100795240558
1953,0,12,8.706915052990293
1953,0,13,13.6244984585202
1953,0,14,2.5229100795240558
1953,0,15,8.706915052990293
1954,0,0,8.78233984623363
1954,0,1,2.2991803177549417
1954,0,2,8.265387920485715
1954,0,3,8.265387920485715
1954,0,4,2.2991803177549417
1954,0,5,2.2991803177549417
1954,0,6,8.265387920485715
1954,0,7,8.78233984623363
1954,0,8,12.513952858521536
1954,0,9,12.513952858521536
1954,0,10,8.78233984623363
1954,0,11,2.2991803177549417
1954,0,12,8.265387920485715
1954,0,13,12.513952858521536
1954,0,14,2.2991803177549417
1954,0,15,8.265387920485715
1955,0,0,8.17419411350055
1955,0,1,2.0849709713802578
1955,0,2,7.806199702680954
1955,0,3,7.806199702680954
1955,0,4,2.0849709713802578
1955,0,5,2.0849709713802578
1955,0,6,7.806199702680954
1955,0,7,8.17419411350055
1955,0,8,11.511753170717865
1955,0,9,11.511753170717865
1955,0,10,8.17419411350055
1955,0,11,2.0849709713802578
1955,0,12,7.806199702680954
1955,0,13,11.511753170717865
1955,0,14,2.0849709713802578
1955,0,15,7.806199702680954
1956,0,0,7.5481617415694355
1956,0,1,1.9707259866470932
1956,0,2,7.611927764378938
1956,0,3,7.611927764378938
1956,0,4,1.9707259866470932
1956,0,5,1.9707259866470932
1956,0,6,7.611927764378938
1956,0,7,7.5481617415694355
1956,0,8,10.888764175596659
1956,0,9,10.888764175596659
1956,0,10,7.5481617415694355
1956,0,11,1.9707259866470932
1956,0,12,7.611927764378938
1956,0,13,10.888764175596659
1956,0,14,1.9707259866470932
1956,0,15,7.611927764378938
1957,0,0,7.2083155968068295
1957,0,1,1.923123909674941
1957,0,2,7.382333655476556
1957,0,3,7.382333655476556
1957,0,4,1.923123909674941
1957,0,5,1.923123909674941
1957,0,6,7.382333655476556
1957,0,7,7.2083155968068295
1957,0,8,10.184515746329215
1957,0,9,10.184515746329215
1957,0,10,7.2083155968068295
1957,0,11,1.923123909674941
1957,0,12,7.382333655476556
1957,0,13,10.184515746329215
1957,0,14,1.923123909674941
1957,0,15,7.382333655476556
1958,0,0,6.618056503271778
1958,0,1,1.8993228711888646
1958,0,2,7.117417375973811
1958,0,3,7.117417375973811
1958,0,4,1.8993228711888646
1958,0,5,1.8993228711888646
1958,0,6,7.117417375973811
1958,0,7,6.618056503271778
1958,0,8,9.967823921939232
1958,0,9,9.967823921939232
1958,0,10,6.618056503271778
1958,0,11,1.8993228711888646
1958,0,12,7.117417375973811
1958,0,13,9.967823921939232
1958,0,14,1.8993228711888646
1958,0,15,7.117417375973811
1959,0,0,6.653829781667842
1959,0,1,1.9612055712526624
1959,0,2,7.152739546574177
1959,0,3,7.152739546574177
1959,0,4,1.9612055712526624
1959,0,5,1.9612055712526624
1959,0,6,7.152739546574177
1959,0,7,6.653829781667842
1959,0,8,9.724045619500501
1959,0,9,9.724045619500501
1959,0,10,6.653829781667842
1959,0,11,1.9612055712526624
1959,0,12,7.152739546574177
1959,0,13,9.724045619500501
1959,0,14,1.9612055712526624
1959,0,15,7.152739546574177
1960,0,0,6.170890523320984
1960,0,1,2.089731179077473
1960,0,2,7.311689314275825
1960,0,3,7.311689314275825
1960,0,4,2.089731179077473
1960,0,5,2.089731179077473
1960,0,6,7.311689314275825
1960,0,7,6.170890523320984
1960,0,8,9.724045619500501
1960,0,9,9.724045619500501
1960,0,10,6.170890523320984
1960,0,11,2.089731179077473
1960,0,12,7.311689314275825
1960,0,13,9.724045619500501
1960,0,14,2.089731179077473
1960,0,15,7.311689314275825
1961,0,0,6.528623307281619
1961,0,1,2.246818033085575
1961,0,2,7.68257210557967
1961,0,3,7.68257210557967
1961,0,4,2.246818033085575
1961,0,5,2.246818033085575
1961,0,6,7.68257210557967
1961,0,7,6.528623307281619
1961,0,8,9.940737443890484
1961,0,9,9.940737443890484
1961,0,10,6.528623307281619
1961,0,11,2.246818033085575
1961,0,12,7.68257210557967
1961,0,13,9.940737443890484
1961,0,14,2.246818033085575
1961,0,15,7.68257210557967
1962,0,0,6.349756915301301
1962,0,1,2.422945717882537
1962,0,2,8.265387920485715
1962,0,3,8.265387920485715
1962,0,4,2.422945717882537
1962,0,5,2.422945717882537
1962,0,6,8.265387920485715
1962,0,7,6.349756915301301
1962,0,8,10.699158829255426
1962,0,9,10.699158829255426
1962,0,10,6.349756915301301
1962,0,11,2.422945717882537
1962,0,12,8.265387920485715
1962,0,13,10.699158829255426
1962,0,14,2.422945717882537
1962,0,15,8.265387920485715
1963,0,0,6.170890523320984
1963,0,1,2.60859381807393
1963,0,2,8.918848076592493
1963,0,3,8.918848076592493
1963,0,4,2.60859381807393
1963,0,5,2.60859381807393
1963,0,6,8.918848076592493
1963,0,7,6.170890523320984
1963,0,8,10.563726439011687
1963,0,9,10.563726439011687
1963,0,10,6.170890523320984
1963,0,11,2.60859381807393
1963,0,12,8.918848076592493
1963,0,13,10.563726439011687
1963,0,14,2.60859381807393
1963,0,15,8.918848076592493
1964,0,0,5.884704296152474
1964,0,1,2.537190702615702
1964,0,2,9.148442185494874
1964,0,3,9.148442185494874
1964,0,4,2.537190702615702
1964,0,5,2.537190702615702
1964,0,6,9.148442185494874
1964,0,7,5.884704296152474
1964,0,8,10.428294048767947
1964,0,9,10.428294048767947
1964,0,10,5.884704296152474
1964,0,11,2.537190702615702
1964,0,12,9.148442185494874
1964,0,13,10.428294048767947
1964,0,14,2.537190702615702
1964,0,15,9.148442185494874
1965,0,0,5.616404708181996
1965,0,1,2.2658588638744352
1965,0,2,8.777559394191025
1965,0,3,8.777559394191025
1965,0,4,2.2658588638744352
1965,0,5,2.2658588638744352
1965,0,6,8.777559394191025
1965,0,7,5.616404708181996
1965,0,8,9.12814310242805
1965,0,9,9.12814310242805
1965,0,10,5.616404708181996
1965,0,11,2.2658588638744352
1965,0,12,8.777559394191025
1965,0,13,9.12814310242805
1965,0,14,2.2658588638744352
1965,0,15,8.777559394191025
1966,0,0,5.026145614646945
1966,0,1,1.5470675015949402
1966,0,2,7.241044973075092
1966,0,3,7.241044973075092
1966,0,4,1.5470675015949402
1966,0,5,1.5470675015949402
1966,0,6,7.241044973075092
1966,0,7,5.026145614646945
1966,0,8,7.232089639015694
1966,0,9,7.232089639015694
1966,0,10,5.026145614646945
1966,0,11,1.5470675015949402
1966,0,12,7.241044973075092
1966,0,13,7.232089639015694
1966,0,14,1.5470675015949402
1966,0,15,7.241044973075092
1967,0,0,4.5968662738941815
1967,0,1,0.8330363470126602
1967,0,2,5.015748225252015
1967,0,3,5.015748225252015
1967,0,4,0.8330363470126602
1967,0,5,0.8330363470126602
1967,0,6,5.015748225252015
1967,0,7,4.5968662738941815
1967,0,8,7.286262595113189
1967,0,9,7.286262595113189
1967,0,10,4.5968662738941815
1967,0,11,0.8330363470126602
1967,0,12,5.015748225252015
1967,0,13,7.286262595113189
1967,0,14,0.8330363470126602
1967,0,15,5.015748225252015
1968,0,0,4.3919927181056275
1968,0,1,0.65609687248633
1968,0,2,3.7320921336550246
1968,0,3,3.7320921336550246
1968,0,4,0.65609687248633
1968,0,5,0.65609687248633
1968,0,6,3.7320921336550246
1968,0,7,4.3919927181056275
1968,0,8,7.943148986210043
1968,0,9,7.943148986210043
1968,0,10,4.3919927181056275
1968,0,11,0.65609687248633
1968,0,12,3.7320921336550246
1968,0,13,7.943148986210043
1968,0,14,0.65609687248633
1968,0,15,3.7320921336550246
1969,0,0,5.535568180555773
1969,0,1,0.7310793721990534
1969,0,2,3.6797730850523847
1969,0,3,3.6797730850523847
1969,0,4,0.7310793721990534
1969,0,5,0.7310793721990534
1969,0,6,3.6797730850523847
1969,0,7,5.535568180555773
1969,0,8,8.04766410444965
1969,0,9,8.04766410444965
1969,0,10,5.535568180555773
1969,0,11,0.7310793721990534
1969,0,12,3.6797730850523847
1969,0,13,8.04766410444965
1969,0,14,0.7310793721990534
1969,0,15,3.6797730850523847
1970,0,0,4.98864078547092
1970,0,1,0.7966890594476864
1970,0,2,3.59257467071465
1970,0,3,3.59257467071465
1970,0,4,0.7966890594476864
1970,0,5,0.7966890594476864
1970,0,6,3.59257467071465
1970,0,7,4.98864078547092
1970,0,8,8.648626034327384
1970,0,9,8.648626034327384
1970,0,10,4.98864078547092
1970,0,11,0.7966890594476864
1970,0,12,3.59257467071465
1970,0,13,8.648626034327384
1970,0,14,0.7966890594476864
1970,0,15,3.59257467071465
1971,0,0,5.320111934007194
1971,0,1,0.9466540588731333
1971,0,2,4.063446108138415
1971,0,3,4.063446108138415
1971,0,4,0.9466540588731333
1971,0,5,0.9466540588731333
1971,0,6,4.063446108138415
1971,0,7,5.320111934007194
1971,0,8,10.164095248801667
1971,0,9,10.164095248801667
1971,0,10,5.320111934007194
1971,0,11,0.9466540588731333
1971,0,12,4.063446108138415
1971,0,13,10.164095248801667
1971,0,14,0.9466540588731333
1971,0,15,4.063446108138415
1972,0,0,7.176350365810327
1972,0,1,1.373117025989248
1972,0,2,5.946931857833475
1972,0,3,5.946931857833475
1972,0,4,1.373117025989248
1972,0,5,1.373117025989248
1972,0,6,5.946931857833475
1972,0,7,7.176350365810327
1972,0,8,12.411170290953192
1972,0,9,12.411170290953192
1972,0,10,7.176350365810327
1972,0,11,1.373117025989248
1972,0,12,5.946931857833475
1972,0,13,12.411170290953192
1972,0,14,1.373117025989248
1972,0,15,5.946931857833475
1973,0,0,7.673557088614738
1973,0,1,2.5072273341441895
1973,0,2,9.033755725389264
1973,0,3,9.033755725389264
1973,0,4,2.5072273341441895
1973,0,5,2.5072273341441895
1973,0,6,9.033755725389264
1973,0,7,7.673557088614738
1973,0,8,16.27822966581861
1973,0,9,16.27822966581861
1973,0,10,7.673557088614738
1973,0,11,2.5072273341441895
1973,0,12,9.033755725389264
1973,0,13,16.27822966581861
1973,0,14,2.5072273341441895
1973,0,15,9.033755725389264
1974,0,0,11.386033952221004
1974,0,1,3.1726970190946098
1974,0,2,10.481249403395653
1974,0,3,10.481249403395653
1974,0,4,3.1726970190946098
1974,0,5,3.1726970190946098
1974,0,6,10.481249403395653
1974,0,7,11.386033952221004
1974,0,8,17.088221832175556
1974,0,9,17.088221832175556
1974,0,10,11.386033952221004
1974,0,11,3.1726970190946098
1974,0,12,10.481249403395653
1974,0,13,17.088221832175556
1974,0,14,3.1726970190946098
1974,0,15,10.481249403395653
1975,0,0,11.220298377952869
1975,0,1,3.219561081415062
1975,0,2,9.73134304009114
1975,0,3,9.73134304009114
1975,0,4,3.219561081415062
1975,0,5,3.219561081415062
1975,0,6,9.73134304009114
1975,0,7,11.220298377952869
1975,0,8,15.990813090659692
1975,0,9,15.990813090659692
1975,0,10,11.220298377952869
1975,0,11,3.219561081415062
1975,0,12,9.73134304009114
1975,0,13,15.990813090659692
1975,0,14,3.219561081415062
1975,0,15,9.73134304009114
1976,0,0,10.640223868014388
1976,0,1,2.7228020208182695
1976,0,2,9.173273188329638
1976,0,3,9.173273188329638
1976,0,4,2.7228020208182695
1976,0,5,2.7228020208182695
1976,0,6,9.173273188329638
1976,0,7,10.640223868014388
1976,0,8,14.68437411266462
1976,0,9,14.68437411266462
1976,0,10,10.640223868014388
1976,0,11,2.7228020208182695
1976,0,12,9.173273188329638
1976,0,13,14.68437411266462
1976,0,14,2.7228020208182695
1976,0,15,9.173273188329638
1977,0,0,9.115456584747529
1977,0,1,2.4837953029839634
1977,0,2,8.597763653700593
1977,0,3,8.597763653700593
1977,0,4,2.4837953029839634
1977,0,5,2.4837953029839634
1977,0,6,8.597763653700593
1977,0,7,9.115456584747529
1977,0,8,13.24729123687004
1977,0,9,13.24729123687004
1977,0,10,9.115456584747529
1977,0,11,2.4837953029839634
1977,0,12,8.597763653700593
1977,0,13,13.24729123687004
1977,0,14,2.4837953029839634
1977,0,15,8.597763653700593
1978,0,0,8.717691206504002
1978,0,1,2.2635342100778386
1978,0,2,8.161771582011923
1978,0,3,8.161771582011923
1978,0,4,2.2635342100778386
1978,0,5,2.2635342100778386
1978,0,6,8.161771582011923
1978,0,7,8.717691206504002
1978,0,8,11.96698103843487
1978,0,9,11.96698103843487
1978,0,10,8.717691206504002
1978,0,11,2.2635342100778386
1978,0,12,8.161771582011923
1978,0,13,11.96698103843487
1978,0,14,2.2635342100778386
1978,0,15,8.161771582011923
1979,0,0,7.640409973761113
1979,0,1,2.052645929635804
1979,0,2,7.708339827455706
1979,0,3,7.708339827455706
1979,0,4,2.052645929635804
1979,0,5,2.052645929635804
1979,0,6,7.708339827455706
1979,0,7,7.640409973761113
1979,0,8,11.653435683716053
1979,0,9,11.653435683716053
1979,0,10,7.640409973761113
1979,0,11,2.052645929635804
1979,0,12,7.708339827455706
1979,0,13,11.653435683716053
1979,0,14,2.052645929635804
1979,0,15,7.708339827455706
1980,0,0,8.336499385687286
1980,0,1,1.9401721800667189
1980,0,2,7.51650331591269
1980,0,3,7.51650331591269
1980,0,4,1.9401721800667189
1980,0,5,1.9401721800667189
1980,0,6,7.51650331591269
1980,0,7,8.336499385687286
1980,0,8,10.686670839999696
